zone_id,grid_row,grid_col,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon,NDVI,NDMI,RED_BLUE_RATIO,SWIR_RATIO,SWIR_NIR_RATIO,NIR_RED_RATIO,ELEVATION_M,SLOPE_DEG,TERRAIN_ROUGHNESS_M,NEAREST_MN_SITE,DISTANCE_TO_MN_KM,SPECTRAL_SCORE,TERRAIN_SCORE,MN_PROXIMITY_SCORE,PROSPECTIVITY_SCORE,PRIORITY,RECOMMENDATION
ZONE_097,9,6,21.491,85.503,21.49,21.491999999999997,85.502,85.504,0.3238367438316345,-0.007636557798832655,1.202016830444336,1.3262680768966675,1.0266635417938232,2.0072388648986816,634.0,1.4643484354019165,12.667762756347656,Orissa Deposits,23.147,0.4130345739725234,0.2113865555063493,0.34008097165991985,33.07,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_098,9,7,21.491,85.505,21.49,21.491999999999997,85.504,85.506,0.26969173550605774,0.00361621449701488,1.1865698099136353,1.3432844877243042,1.0038068294525146,1.8373134136199951,616.0,3.9285569190979004,11.372481346130371,Orissa State,22.996,0.36489709282535965,0.21873494836757787,0.39565697460434374,33.03,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_096,9,5,21.491,85.501,21.49,21.491999999999997,85.5,85.502,0.2919430434703827,-0.02959764003753662,1.2292509078979492,1.2961219549179077,1.072760820388794,1.8605579137802124,625.0,6.4752278327941895,14.862330436706543,Orissa Deposits,23.299,0.3672357243596325,0.31202604669862627,0.2841369157158636,32.57,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_043,4,2,21.500999999999998,85.495,21.5,21.502,85.494,85.496,0.34880825877189636,0.04101990535855293,1.1371355056762695,1.36702561378479,0.9294188022613525,2.093510150909424,584.0,2.076364755630493,10.457438468933105,Orissa Deposits,23.036,0.4340460268671302,0.12180355534716746,0.3809348546190649,32.44,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_054,5,3,21.499000000000002,85.497,21.498,21.5,85.496,85.498,0.33842480182647705,0.009439725428819656,1.1995770931243896,1.3523842096328735,0.9886613488197327,2.0486223697662354,597.0,0.9496831893920898,5.69600248336792,Orissa Deposits,23.02,0.4460034982244427,0.08238363214513379,0.38682370261317667,31.92,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_001,0,0,21.509,85.49099999999999,21.508000000000003,21.51,85.49,85.49199999999999,0.29127052426338196,0.00010516968904994428,1.2625036239624023,1.3172190189361572,1.0123984813690186,1.8619534969329834,585.0,1.406423807144165,2.384848117828369,Orissa Deposits,22.809,0.4019860768502305,0.04406013666808209,0.46448288553551687,31.34,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_053,5,2,21.499000000000002,85.495,21.498,21.5,85.494,85.496,0.3538888692855835,0.0014416693011298776,1.1640127897262573,1.374049186706543,1.0037140846252441,2.117518186569214,595.0,1.6913541555404663,4.855949878692627,Orissa Deposits,23.178,0.462970613689247,0.08659039573635312,0.32867132867132864,30.98,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_011,1,0,21.507,85.49099999999999,21.506,21.508000000000003,85.49,85.49199999999999,0.30928048491477966,0.0009144718060269952,1.2376731634140015,1.3344089984893799,1.0086723566055298,1.9338088035583496,584.0,1.2200497388839722,3.3374974727630615,Orissa Deposits,22.944,0.42190434961729045,0.04659471999017784,0.4147957305852048,30.72,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_021,2,0,21.505000000000003,85.49099999999999,21.504,21.506,85.49,85.49199999999999,0.3533678650856018,0.042130861431360245,1.1550812721252441,1.373430848121643,0.9343041181564331,2.152421236038208,581.0,0.0,2.671869993209839,Orissa Deposits,23.08,0.4621920671099875,0.012359486538731791,0.36474052263526036,29.8,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_063,6,2,21.497,85.495,21.496,21.498,85.494,85.496,0.3393711447715759,0.0373743437230587,1.2086987495422363,1.343309760093689,0.935591459274292,2.0599308013916016,596.0,2.1344218254089355,8.0,Orissa Deposits,23.322,0.44386090755796387,0.1227327840711786,0.27567169672432895,29.71,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_042,4,1,21.500999999999998,85.493,21.5,21.502,85.49199999999999,85.494,0.3158893585205078,-0.010187334381043911,1.2451094388961792,1.3278203010559082,1.033238172531128,1.9793041944503784,591.0,0.7002694010734558,8.49109935760498,Orissa Deposits,23.196,0.4314741423370953,0.09050302153216243,0.32204637467795333,29.64,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_031,3,0,21.503,85.49099999999999,21.502,21.504,85.49,85.49199999999999,0.366017609834671,0.037669114768505096,1.15431809425354,1.3733333349227905,0.9356396198272705,2.1899771690368652,584.0,1.0498617887496948,3.5118844509124756,Orissa Deposits,23.218,0.4715829803271272,0.04471346456352066,0.3139492086860511,29.62,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_084,8,3,21.493,85.497,21.491999999999997,21.494,85.496,85.498,0.3173336684703827,0.018858660012483597,1.2387759685516357,1.3152928352355957,0.9719069600105286,1.9750746488571167,600.0,2.169379711151123,14.591557502746582,Orissa Deposits,23.457,0.4137023804108311,0.1842667707630541,0.22598454177401556,28.86,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_095,9,4,21.491,85.499,21.49,21.491999999999997,85.498,85.5,0.2851313352584839,-0.01723221130669117,1.2497928142547607,1.2989444732666016,1.0476099252700806,1.8371323347091675,603.0,3.531312942504883,15.847363471984863,Orissa Deposits,23.452,0.3733540454720112,0.22611713484037935,0.22782480677217493,28.55,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_062,6,1,21.497,85.493,21.496,21.498,85.49199999999999,85.494,0.37026000022888184,0.06624437123537064,1.1598401069641113,1.3520129919052124,0.886067807674408,2.2247796058654785,585.0,2.913095474243164,7.4833149909973145,Orissa Deposits,23.48,0.4629728989277074,0.1153185329475327,0.2175193227824809,28.5,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_073,7,2,21.494999999999997,85.495,21.494,21.496,85.494,85.496,0.3325730264186859,0.0023342713247984648,1.2088180780410767,1.3496336936950684,1.0041415691375732,2.0313613414764404,588.0,2.9272212982177734,8.219219207763672,Orissa Deposits,23.467,0.44418689417414936,0.12664322730871547,0.22230401177769682,28.24,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_052,5,1,21.499000000000002,85.493,21.498,21.5,85.49199999999999,85.494,0.31945687532424927,0.01213027536869049,1.2061508893966675,1.3331611156463623,0.9842491745948792,1.9814472198486328,592.0,2.083483934402466,6.494061470031738,Orissa Deposits,23.337,0.41317949846985624,0.10269429057983016,0.2701509017298495,27.71,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_041,4,0,21.500999999999998,85.49099999999999,21.5,21.502,85.49,85.49199999999999,0.33747759461402893,0.021851764991879463,1.223249912261963,1.343644618988037,0.9658187627792358,2.0584216117858887,586.0,1.435529351234436,3.8042373657226562,Orissa Deposits,23.357,0.452040227348301,0.05796190757350342,0.26278984173721076,27.7,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_083,8,2,21.493,85.495,21.491999999999997,21.494,85.494,85.496,0.3472786247730255,0.010597261600196362,1.1998988389968872,1.3660449981689453,0.9846112132072449,2.0874722003936768,599.0,1.4008362293243408,7.5979204177856445,Orissa Deposits,23.612,0.46767201453486607,0.1101391209848393,0.16893632683106471,27.08,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_093,9,2,21.491,85.495,21.49,21.491999999999997,85.494,85.496,0.4211609661579132,0.13308268785476685,1.076616644859314,1.3991719484329224,0.7772741317749023,2.5204882621765137,593.0,1.9824873208999634,4.149966716766357,Orissa Deposits,23.76,0.5274002742709493,0.08312398596538745,0.1144644828855354,27.02,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_094,9,3,21.491,85.497,21.49,21.491999999999997,85.496,85.498,0.3650771677494049,0.07438693940639496,1.1590224504470825,1.366421103477478,0.8721001148223877,2.2101781368255615,602.0,1.4753111600875854,4.795831680297852,Orissa Deposits,23.605,0.470554948816372,0.09355490144327501,0.17151269782848755,26.77,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_072,7,1,21.494999999999997,85.493,21.494,21.496,85.49199999999999,85.494,0.34511008858680725,0.014159348793327808,1.1851115226745605,1.3563064336776733,0.9838711023330688,2.082923412322998,594.0,1.705452799797058,7.7188239097595215,Orissa Deposits,23.624,0.4506978710420948,0.10873282141249357,0.16451969083548118,26.23,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_051,5,0,21.499000000000002,85.49099999999999,21.498,21.5,85.49,85.49199999999999,0.3017561435699463,0.019394611939787865,1.2348536252975464,1.3218321800231934,0.9752387404441833,1.921776533126831,581.0,3.3518147468566895,5.802298545837402,Orissa Deposits,23.497,0.4028782025131071,0.1033780425798085,0.211262421788738,25.55,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_081,8,0,21.493,85.49099999999999,21.491999999999997,21.494,85.49,85.49199999999999,0.3392215967178345,0.0541239008307457,1.2119253873825073,1.3575594425201416,0.9086049795150757,2.0890398025512695,591.0,2.5717432498931885,6.370504856109619,Orissa Deposits,23.925,0.4627056484872411,0.1095219356223786,0.05373573794626451,23.41,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_061,6,0,21.497,85.49099999999999,21.496,21.498,85.49,85.49199999999999,0.27507397532463074,0.02281288057565689,1.2894147634506226,1.3038313388824463,0.964786946773529,1.802927017211914,575.0,2.811154842376709,7.1180524826049805,Orissa Deposits,23.639,0.38590865456402423,0.09366365848451991,0.15899889584100177,23.02,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_082,8,1,21.493,85.493,21.491999999999997,21.494,85.49199999999999,85.494,0.3037783205509186,-0.008640787564218044,1.2560774087905884,1.3289860486984253,1.0269685983657837,1.9082673788070679,591.0,1.1136900186538696,5.96491813659668,Orissa Deposits,23.768,0.4216196868040906,0.07778870058013455,0.11152005888848016,22.54,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_092,9,1,21.491,85.493,21.49,21.491999999999997,85.49199999999999,85.494,0.38070735335350037,0.08900202065706253,1.127734899520874,1.373645305633545,0.849664568901062,2.302003860473633,593.0,0.755552351474762,3.0,Orissa Deposits,23.915,0.48092145465593134,0.049773096299745884,0.05741626794258455,22.45,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_071,7,0,21.494999999999997,85.49099999999999,21.494,21.496,85.49,85.49199999999999,0.2574041783809662,-0.020779302343726158,1.285178780555725,1.2902213335037231,1.0563173294067383,1.7409145832061768,577.0,5.11937952041626,7.251436710357666,Orissa Deposits,23.781,0.3581480907547198,0.1430516881242039,0.10673536989326553,21.82,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_091,9,0,21.491,85.49099999999999,21.49,21.491999999999997,85.49,85.49199999999999,0.293901264667511,-0.023861587047576904,1.254947543144226,1.301762580871582,1.0601930618286133,1.8676762580871582,597.0,1.8988449573516846,2.4494898319244385,Orissa Deposits,24.071,0.38809151167873585,0.07418260964553142,0.0,17.75,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
