zone_id,grid_row,grid_col,center_lat,center_lon,NDVI,NDMI,RED_BLUE_RATIO,SWIR_RATIO,SWIR_NIR_RATIO,NIR_RED_RATIO,ELEVATION_M,SLOPE_DEG,TERRAIN_ROUGHNESS_M,NEAREST_MN_SITE,DISTANCE_TO_MN_KM,NDVI_NORM,NDMI_NORM,RED_BLUE_NORM,SWIR_NORM,SWIR_NIR_NORM,NIR_RED_NORM,ELEVATION_NORM,SLOPE_NORM,ROUGHNESS_NORM,MN_PROXIMITY_SCORE,SPECTRAL_SCORE,TERRAIN_SCORE,PROSPECTIVITY_SCORE,PRIORITY
ZONE_061,6,0,21.497,85.49099999999999,0.2750739753246307,0.0228128805756568,1.2894147634506226,1.3038313388824463,0.964786946773529,1.802927017211914,575.0,2.811154842376709,7.1180524826049805,Orissa Deposits,23.639,0.17563250570647881,0.28812002991630825,0.9027640114280735,0.14838311521748526,0.6632701630585678,0.13728210205723146,0.0,0.16426190765431162,0.11672906779924812,0.1589988958410009,0.4899833331447225,0.10072348340149909,27.97,LOW
ZONE_062,6,1,21.497,85.493,0.3702600002288818,0.0662443712353706,1.159840106964111,1.3520129919052124,0.886067807674408,2.2247796058654785,585.0,2.913095474243164,7.483314990997314,Orissa Deposits,23.48,0.5251410629354681,0.45079462526148184,0.4599522458738634,0.40500278094531783,0.49727577954408253,0.43967089900602985,0.050000000000000266,0.17021852107362534,0.1257370777689728,0.2175193227824801,0.44972162228435764,0.12080853176014206,29.11,LOW
ZONE_063,6,2,21.497,85.495,0.3393711447715759,0.0373743437230587,1.2086987495422363,1.343309760093689,0.935591459274292,2.0599308013916016,596.0,2.1344218254089355,8.0,Orissa Deposits,23.322,0.41172189960558303,0.3426606429405463,0.6269230283497857,0.35864861295590345,0.6017058852437607,0.32150537625220355,0.10499999999999998,0.12471892173831635,0.13847943047521943,0.275671696724328,0.48057210952454893,0.12293139783789236,32.71,LOW
ZONE_064,6,3,21.497,85.497,0.3969790935516357,0.0695976614952087,1.1294498443603516,1.3838796615600586,0.8766975998878479,2.3477253913879395,599.0,2.565091371536255,14.868144989013672,Orissa Deposits,23.165,0.6232494960494278,0.46335452426122004,0.3560957803880549,0.5747274292636719,0.4775169015541423,0.5277998548878036,0.1200000000000001,0.14988388246871862,0.30785985445264064,0.33345601766654465,0.47151940240245543,0.18831150932327967,35.97,LOW
ZONE_065,6,4,21.497,85.499,0.4129539430141449,0.0666373670101165,1.1182739734649658,1.4099568128585815,0.8886210918426514,2.4564661979675293,604.0,5.451115608215332,18.017139434814453,Orissa Deposits,23.008,0.6819067053740976,0.4522666085542048,0.3179030715900435,0.7136166003387929,0.5026598682967705,0.6057465181660693,0.14500000000000002,0.3185205720979115,0.38551954497831764,0.3912403386087595,0.5103956838013963,0.2865640923326599,41.8,MODERATE
ZONE_066,6,5,21.497,85.501,0.4465676248073578,0.1071440428495407,1.0796209573745728,1.4591896533966064,0.8116685152053833,2.6394355297088623,605.0,5.8980631828308105,17.473791122436523,Orissa Deposits,22.852,0.8053310151771168,0.603986178867472,0.1858092597051244,0.9758349820063952,0.34039062011977794,0.7369010436849917,0.1499999999999999,0.3446366935299618,0.3721196287469035,0.4486566065513431,0.5387134218765877,0.2944905660360557,45.38,MODERATE
ZONE_067,6,6,21.497,85.503,0.3665031492710113,0.0513066053390502,1.153006911277771,1.3756295442581177,0.9099816679954528,2.1945321559906006,604.0,1.6722816228866575,14.675081253051758,Orissa Deposits,22.698,0.5113464795464625,0.3948445534211231,0.4366003070897486,0.530786588478505,0.5477027347530943,0.4179891783660632,0.14500000000000002,0.09771506192749249,0.30309856628761167,0.5053367684946624,0.4754001182941915,0.1735155946572805,42.7,MODERATE
ZONE_068,6,7,21.497,85.505,0.2272417843341827,-0.0541105158627033,1.3054993152618408,1.2759716510772705,1.1244735717773438,1.611409306526184,605.0,1.421857833862305,6.377042293548584,Orissa Deposits,22.544,0.0,0.0,0.9577317727079593,0.0,1.0,0.0,0.1499999999999999,0.08308225384197875,0.09845446523993519,0.5620169304379834,0.4873195318123878,0.10776924110877202,44.13,MODERATE
ZONE_069,6,8,21.497,85.507,0.3429366946220398,0.0264253374189138,1.1887357234954834,1.3416283130645752,0.9722620844841005,2.1320254802703857,605.0,2.3189828395843506,11.56623363494873,Orissa Deposits,22.391,0.4248140545224127,0.30165064897295124,0.5587008694086388,0.3496930801445579,0.6790329227908578,0.37318367288692844,0.1499999999999999,0.13550322426411995,0.22642896649351818,0.6183290393816714,0.4769827312472371,0.1671299796537034,47.16,MODERATE
ZONE_070,6,9,21.497,85.50900000000001,0.4070428907871246,0.0892693400382995,1.1402835845947266,1.3888503313064575,0.8551564812660217,2.453089475631714,606.0,4.630393028259277,12.81600570678711,Orissa Deposits,22.238,0.6602022236747175,0.5370356781463195,0.3931192830607295,0.6012016477418474,0.43209332671880274,0.6033260446826272,0.15500000000000025,0.270563962022114,0.2572505236594983,0.6746411483253594,0.4988573367144673,0.23190074190669518,51.58,MODERATE
ZONE_071,7,0,21.495,85.49099999999999,0.2574041783809662,-0.0207793023437261,1.285178780555725,1.2902213335037231,1.0563173294067385,1.7409145832061768,577.0,5.11937952041626,7.251436710357666,Orissa Deposits,23.781,0.11075170789480804,0.12484355450854166,0.8882878544741692,0.0758950453459164,0.8562795075702403,0.0928308747346438,0.010000000000000231,0.2991365090793182,0.12001855529329349,0.10673536989326582,0.48312500585382867,0.1586601702197154,26.77,LOW
ZONE_072,7,1,21.495,85.493,0.3451100885868072,0.0141593487933278,1.1851115226745603,1.3563064336776731,0.9838711023330688,2.082923412322998,594.0,1.705452799797058,7.7188239097595215,Orissa Deposits,23.624,0.432794425482122,0.2557078386787016,0.5463154322579489,0.42787002445707945,0.7035127606435267,0.33798674473318857,0.0950000000000002,0.09965332612991343,0.1315451381075673,0.16451969083548068,0.4878334834982083,0.10782487188423562,28.25,LOW
ZONE_073,7,2,21.495,85.495,0.3325730264186859,0.0023342713247984,1.2088180780410769,1.3496336936950684,1.0041415691375732,2.0313613414764404,588.0,2.927221298217773,8.219219207763672,Orissa Deposits,23.467,0.3867602464660539,0.21141648088971646,0.627330824632526,0.3923304321766805,0.7462569227275111,0.30102645815240936,0.06499999999999995,0.1710439237722887,0.14388575815385768,0.22230401177769732,0.5018288567912632,0.13108329695507276,31.59,LOW
ZONE_074,7,3,21.495,85.497,0.381934106349945,0.0499169155955314,1.1518361568450928,1.3776814937591553,0.9112281799316406,2.26831316947937,615.0,7.291234016418457,14.437604904174805,Orissa Deposits,23.31,0.5680065990413748,0.3896394081855268,0.43259934076329243,0.5417154496115568,0.5503312439410619,0.47087625908243647,0.20000000000000018,0.42604270338887656,0.2972419856939098,0.2800883327199122,0.4848702931010075,0.31958967706372365,36.99,LOW
ZONE_075,7,4,21.495,85.499,0.4097689092159271,0.0697306767106056,1.1051865816116333,1.403701901435852,0.8767201900482178,2.416167020797729,641.0,4.599010944366455,18.9853744506836,Orissa Deposits,23.155,0.6702117473310399,0.4638527387137005,0.2731778818792203,0.6803023992320023,0.47756453723444836,0.5768596035656475,0.33000000000000007,0.26873023842614,0.4093979077327494,0.3371365476628627,0.4804560862248735,0.32931146769028086,39.29,LOW
ZONE_076,7,5,21.495,85.501,0.3674027323722839,0.017787592485547,1.1448029279708862,1.3808298110961914,0.9706304669380188,2.186896800994873,648.0,6.39729642868042,18.09849548339844,Orissa Deposits,23.0,0.5146496114100908,0.2692975880858735,0.4085638034153045,0.5584836609938764,0.6755923446570926,0.4125160679157889,0.3650000000000002,0.3738079807502627,0.3875259269088573,0.39418476260581503,0.48611569420043466,0.37528097037276237,42.72,MODERATE
ZONE_077,7,6,21.495,85.503,0.3931814134120941,0.0580510720610618,1.1271153688430786,1.3970928192138672,0.895943820476532,2.3243651390075684,612.0,7.157575130462647,17.537261962890625,Orissa Deposits,22.846,0.609304994136216,0.4201062558899248,0.3481178836798793,0.6451018537095781,0.5181012442967585,0.5110549567795173,0.18500000000000005,0.41823272321592764,0.3736849302778869,0.4508649245491343,0.4879999464966301,0.3348985683697372,44.25,MODERATE
ZONE_078,7,7,21.495,85.505,0.2543284296989441,-0.0390836112201213,1.2867624759674072,1.2927920818328855,1.099791407585144,1.7394912242889404,606.0,0.7377778887748718,9.899495124816896,Orissa Deposits,22.693,0.09945802812055693,0.056283945010664915,0.8937000159289057,0.08958707406457211,0.94795292890934,0.09181059466007269,0.15500000000000025,0.0431099708946915,0.1853242903462885,0.5071770334928223,0.4994973427767601,0.11934127546176322,42.65,MODERATE
ZONE_079,7,8,21.495,85.507,0.3809260725975036,0.0545095726847648,1.1450623273849487,1.3555632829666138,0.9175323843955994,2.301041603088379,617.0,4.335557460784912,12.269604682922363,Orissa Deposits,22.541,0.5643052529371718,0.406841411206878,0.4094502816483123,0.4239119392712656,0.5636248666295216,0.49433637745372416,0.20999999999999996,0.2533360768741244,0.24377532224311138,0.563121089436879,0.45637264037696085,0.2374670274225832,45.53,MODERATE
ZONE_080,7,9,21.495,85.50900000000001,0.4506912529468536,0.1340618580579757,1.084287166595459,1.4233378171920776,0.7692383527755737,2.668091297149658,636.0,6.568723678588867,12.892719268798828,Orissa State,22.39,0.8204723484036466,0.7048080624845143,0.20175568317691717,0.7848849907682771,0.25091849509962083,0.7574418280137631,0.30500000000000016,0.3838248487894799,0.2591424137810883,0.6186970923813027,0.4910287321155845,0.3227726636501185,50.84,MODERATE
ZONE_081,8,0,21.493,85.49099999999999,0.3392215967178345,0.0541239008307457,1.211925387382507,1.3575594425201416,0.9086049795150756,2.089039802551269,591.0,2.5717432498931885,6.370504856109619,Orissa Deposits,23.925,0.4111727819745846,0.4053968599875763,0.6379498235395,0.43454365830181985,0.5447997233862656,0.3423710437336982,0.08000000000000007,0.15027256622669707,0.09829324064043866,0.05373573794626463,0.5008761488733705,0.11359699868281045,24.46,LOW
ZONE_082,8,1,21.493,85.493,0.3037783205509186,-0.008640787564218,1.2560774087905884,1.3289860486984253,1.0269685983657837,1.908267378807068,591.0,1.1136900186538696,5.96491813659668,Orissa Deposits,23.768,0.28103048084342197,0.17030890579752048,0.7888360777086167,0.28235928289705914,0.794392086393779,0.21279128718414575,0.08000000000000007,0.06507533638559211,0.08829076535481155,0.11152005888847949,0.5150686449729796,0.07651736416068033,26.59,LOW
ZONE_083,8,2,21.493,85.495,0.3472786247730255,0.0105972616001963,1.1998988389968872,1.366044998168945,0.9846112132072448,2.0874722003936768,599.0,1.4008362293243408,7.5979204177856445,Orissa Deposits,23.612,0.44075695942033855,0.24236588140472784,0.5968499875950086,0.47973846415627985,0.7050734261906499,0.34124736844219017,0.1200000000000001,0.08185391564754435,0.12856344730697356,0.16893632683106485,0.5154279909625038,0.10731060045110985,29.52,LOW
ZONE_084,8,3,21.493,85.497,0.3173336684703827,0.0188586600124835,1.2387759685516355,1.3152928352355957,0.9719069600105286,1.9750746488571167,600.0,2.169379711151123,14.591557502746582,Orissa Deposits,23.457,0.3308036497391146,0.2733093195250932,0.7297096906003566,0.20942803954783606,0.6782840748139098,0.2606795082386759,0.125,0.12676158723400935,0.301038725055153,0.2259845417740154,0.47335959021815865,0.17851625241014965,31.54,LOW
ZONE_085,8,4,21.493,85.499,0.2894304990768432,-0.035565361380577,1.2541720867156982,1.2909191846847534,1.087079405784607,1.8636460304260247,609.0,7.758382320404053,18.19510078430176,Orissa Deposits,23.303,0.22834746999358846,0.06946170751150335,0.7823247810182852,0.07961186130320907,0.9211472381171917,0.1808061904510836,0.16999999999999993,0.45333919748924223,0.3899083819752028,0.28266470371733465,0.472896946573539,0.3493081935882577,37.21,LOW
ZONE_086,8,5,21.493,85.501,0.3468168973922729,0.007911829277873,1.166569709777832,1.352497696876526,0.9920677542686462,2.0936696529388428,644.0,4.862036228179932,15.609430313110352,Orissa Deposits,23.149,0.43906156694184906,0.23230747425072223,0.4829501637092273,0.40758436169051127,0.7207969713259597,0.3456897738456073,0.3450000000000002,0.2840993793319432,0.32614124232150205,0.3393448656606539,0.4660247473025012,0.31498212442922796,38.51,LOW
ZONE_087,8,6,21.493,85.503,0.3861448466777801,0.0372729562222957,1.1230785846710205,1.409203290939331,0.9309356808662416,2.2692549228668213,637.0,5.827637672424316,15.085762977600098,Orissa Deposits,22.996,0.5834677949294053,0.34228089151113067,0.3343224735675907,0.7096032771980259,0.591888284651721,0.4715513187632665,0.31000000000000005,0.3405215773817816,0.31322669327605573,0.3956569746043437,0.501036005265731,0.3231766389355294,42.33,MODERATE
ZONE_088,8,7,21.493,85.505,0.3576937019824981,0.0334094539284706,1.1625851392745972,1.368343710899353,0.947685718536377,2.1684658527374268,607.0,3.299776792526245,10.411293983459473,Orissa Deposits,22.844,0.47899953350170155,0.32780997046475435,0.46933318993244333,0.4919816076657586,0.6272089475644278,0.3993045518077969,0.16000000000000014,0.19281315372707322,0.19794614206996464,0.4516010305483986,0.48191382822670314,0.18450910411181873,41.03,MODERATE
ZONE_089,8,8,21.493,85.507,0.3963725566864013,0.0874049589037895,1.1235507726669312,1.3950740098953247,0.8503960371017456,2.377044916152954,615.0,4.212512493133545,10.608637809753418,Orissa State,22.693,0.6210223852431146,0.5300525550248533,0.33593614097611235,0.6343495000647614,0.42205501833093884,0.5488164281156716,0.20000000000000018,0.24614629109320718,0.202812984721141,0.5071770334928223,0.4791069406950479,0.21930241185362523,43.84,MODERATE
ZONE_090,8,9,21.493,85.50900000000001,0.4288552105426788,0.1052014604210853,1.0825538635253906,1.435664176940918,0.8137815594673157,2.518932580947876,637.0,6.483124256134033,10.25778865814209,Orissa State,22.543,0.7402937330664564,0.5967101492936874,0.19583224866040405,0.8505362526063429,0.34484637870164736,0.6505231413449357,0.31000000000000005,0.37882308787094915,0.19416043324660093,0.5623849834376147,0.49760249962114544,0.30277736512236,48.46,MODERATE
ZONE_091,9,0,21.491,85.49099999999999,0.293901264667511,-0.0238615870475769,1.254947543144226,1.301762580871582,1.0601930618286133,1.8676762580871584,597.0,1.8988449573516848,2.4494898319244385,Orissa Deposits,24.071,0.2447634389646124,0.11329871896821689,0.7849748457727501,0.13736473050227183,0.8644522317818972,0.1836951040826671,0.10999999999999988,0.11095365162121529,0.001594177315378989,-8.881784197001252e-16,0.48160822022299415,0.07785971384309978,20.82,LOW
ZONE_092,9,1,21.491,85.493,0.3807073533535003,0.0890020206570625,1.127734899520874,1.373645305633545,0.849664568901062,2.302003860473633,593.0,0.755552351474762,3.0,Orissa Deposits,23.915,0.5635021492516602,0.5360344214196884,0.35023508376119405,0.5202183613501932,0.42051257751638627,0.49502613463646594,0.08999999999999986,0.04414857151056718,0.015170717388670443,0.057416267942584476,0.4470849933066225,0.049210643820827966,21.16,LOW
ZONE_093,9,2,21.491,85.495,0.4211609661579132,0.1330826878547668,1.076616644859314,1.3991719484329224,0.7772741317749023,2.5204882621765137,593.0,1.982487320899964,4.149966716766357,Orissa Deposits,23.76,0.7120416418945456,0.7011405365911696,0.1755422448024313,0.656175476379742,0.26786347438061364,0.6516382715771929,0.08999999999999986,0.11584105732012723,0.04353090057603515,0.11446448288553501,0.4381390318074835,0.0863956931008614,23.83,LOW
ZONE_094,9,3,21.491,85.497,0.3650771677494049,0.0743869394063949,1.1590224504470823,1.366421103477478,0.8721001148223877,2.210178136825561,602.0,1.4753111600875854,4.795831680297852,Orissa Deposits,23.605,0.5061104930163683,0.48129297938591287,0.4571579654509774,0.4817416336720415,0.4678222236410978,0.42920439773183316,0.13500000000000023,0.08620564825763798,0.059459056072187044,0.17151269782848733,0.4636572003798894,0.09281997612471138,27.26,LOW
ZONE_095,9,4,21.491,85.499,0.2851313352584839,-0.0172322113066911,1.2497928142547607,1.2989444732666016,1.0476099252700806,1.837132334709168,603.0,3.531312942504883,15.847363471984863,Orissa Deposits,23.452,0.21256159654255058,0.1381293430075626,0.7673589426139782,0.12235524481207616,0.8379182780367715,0.16180086781912761,0.14000000000000012,0.20634231587534924,0.33200908864578876,0.22782480677217531,0.46646321406819224,0.2241396529438764,32.25,LOW
ZONE_096,9,5,21.491,85.501,0.2919430434703827,-0.0295976400375366,1.2292509078979492,1.2961219549179075,1.072760820388794,1.8605579137802124,625.0,6.4752278327941895,14.862330436706545,Orissa Deposits,23.299,0.23757314957042885,0.09181407534105945,0.6971585032043177,0.10732226711805026,0.8909537580718281,0.17859259285210904,0.25,0.3783616826356715,0.3077164574602074,0.2841369157158633,0.4501391658170958,0.3186596102923308,35.74,LOW
ZONE_097,9,6,21.491,85.503,0.3238367438316345,-0.0076365577988326,1.202016830444336,1.3262680768966677,1.0266635417938232,2.0072388648986816,634.0,1.4643484354019165,12.667762756347656,Orissa Deposits,23.147,0.35468195003948766,0.1740702934044437,0.6040880660719607,0.2678831291857051,0.7937488161779318,0.2837351889556132,0.29499999999999993,0.08556507234811798,0.2535945941709299,0.34008097165992,0.4669142730373872,0.1988044071905261,36.26,LOW
ZONE_098,9,7,21.491,85.505,0.2696917355060577,0.0036162144970148,1.1865698099136353,1.3432844877243042,1.0038068294525146,1.8373134136199951,616.0,3.928556919097901,11.372481346130373,Orissa State,22.996,0.15586974246952134,0.21621805651210807,0.5512990205963608,0.358514010123149,0.7455510599818682,0.16193066726915029,0.20500000000000007,0.2295541476875685,0.2216506974151652,0.3956569746043437,0.4500398264476525,0.21981686829957697,38.22,LOW
ZONE_099,9,8,21.491,85.507,0.354828268289566,0.0380779802799224,1.1659621000289917,1.3685027360916138,0.9407735466957092,2.157965660095215,611.0,1.0657780170440674,9.49853801727295,Orissa State,22.846,0.468478098271483,0.34529614520904317,0.4808737025172971,0.4928285896416771,0.6126333092054632,0.3917778927183191,0.18000000000000016,0.06227573365104167,0.17543598935945864,0.4508649245491343,0.4832922184353532,0.1315410902682543,40.0,MODERATE
ZONE_100,9,9,21.491,85.50900000000001,0.3067715764045715,0.0333207324147224,1.2105737924575806,1.3356969356536863,0.9460954666137696,1.9554603099823,618.0,5.2442827224731445,9.984362602233888,Orissa State,22.697,0.2920212595410282,0.3274776600575321,0.6333308482610813,0.3181020492646356,0.6238555967713819,0.24661972409883592,0.21499999999999986,0.3064348755487546,0.1874172702309267,0.5057048214942954,0.4640366107693382,0.2432991312887798,43.66,MODERATE
