zone_id,grid_row,grid_col,center_lat,center_lon,NDVI,NDMI,RED_BLUE_RATIO,SWIR_RATIO,SWIR_NIR_RATIO,NIR_RED_RATIO,ELEVATION_M,SLOPE_DEG,TERRAIN_ROUGHNESS_M,NEAREST_MN_SITE,DISTANCE_TO_MN_KM,NDVI_NORM,NDMI_NORM,RED_BLUE_NORM,SWIR_NORM,SWIR_NIR_NORM,NIR_RED_NORM,ELEVATION_NORM,SLOPE_NORM,ROUGHNESS_NORM,MN_PROXIMITY_SCORE,SPECTRAL_SCORE,TERRAIN_SCORE,PROSPECTIVITY_SCORE,PRIORITY,EXPLANATION,RECOMMENDATION,EVIDENCE_CONFIDENCE
ZONE_045,4,4,21.501,85.499,0.2896420359611511,-0.0026530281174927,1.2457354068756104,1.3127883672714231,1.0133659839630127,1.8449112176895144,588.0,1.7959206104278564,10.066446304321287,Orissa Deposits,22.719,0.2291242011503894,0.1927363272427575,0.7534930542230547,0.1960890258056471,0.7657083683321515,0.1673768607827839,0.0649999999999999,0.1049395575859367,0.189441597364882,0.4976076555023914,0.4725920082264518,0.1183083022438393,41.17,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,36.28
ZONE_046,4,5,21.501,85.501,0.3417934775352478,0.0319424122571945,1.186022162437439,1.349761128425598,0.9476549625396729,2.077954769134521,601.0,2.918710231781006,10.83660888671875,Orissa Deposits,22.561,0.4206163358446327,0.3223151001159751,0.5494274760180349,0.3930091606116539,0.6271440926540375,0.3344251640373656,0.1299999999999999,0.1705466036005211,0.2084351487454509,0.5557600294442393,0.4709046361063337,0.1697491860638437,44.46,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,39.88
ZONE_047,4,6,21.501,85.503,0.310365229845047,0.0048181544989347,1.2429401874542236,1.3227250576019287,0.9980615377426147,1.9318628311157229,602.0,3.472679615020752,9.706812858581545,Orissa Deposits,22.404,0.305216606551527,0.2207199766735282,0.7439405994401667,0.2490127009201241,0.7334360118955972,0.2297047793114546,0.1350000000000002,0.2029162426902377,0.1805724098894723,0.6135443503864559,0.4886502720052715,0.1758382200429368,47.6,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,42.6
ZONE_048,4,7,21.501,85.505,0.2765656113624573,-0.0204595997929573,1.3034892082214355,1.3089649677276611,1.04874849319458,1.7849644422531128,600.0,2.0999717712402344,17.9945125579834,Orissa Deposits,22.248,0.1811095656006803,0.1260410147450464,0.9508623811799368,0.1757252679993195,0.8403191665993188,0.1244063213272117,0.125,0.1227059299488776,0.3849615267656766,0.6709606183290395,0.5285189143472611,0.202070830009254,52.02,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,46.72
ZONE_049,4,8,21.501,85.507,0.3356238007545471,0.0177087318152189,1.1970608234405518,1.3374061584472656,0.9791028499603271,2.0556328296661377,608.0,8.54036808013916,31.08451271057129,Orissa Deposits,22.093,0.3979622242525057,0.2690022119097531,0.58715128019923,0.3272055182082081,0.6934579871524433,0.3184245405898431,0.165,0.499032330687126,0.7077837413893452,0.7280088332719901,0.4713022633217614,0.4614480546916539,57.2,MODERATE,Strong proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Moderate terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,55.36
ZONE_050,4,9,21.501,85.50900000000001,0.3992998600006103,0.0820469558238983,1.0921599864959717,1.3903955221176147,0.8575586080551147,2.365363359451294,634.0,13.5903959274292,33.71284103393555,Orissa Deposits,21.939,0.6317709962808168,0.5099839142842308,0.2286604605042583,0.6094314681105573,0.4371586711832163,0.5404429536544182,0.2949999999999999,0.7941164702722402,0.77260289801394,0.7846889952153111,0.4404525738921459,0.6379274575130781,61.76,HIGH,Strong proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Moderate terrain evidence,"Prioritize detailed geological mapping, ground validation, and targeted sampling.",62.1
ZONE_051,5,0,21.499,85.49099999999999,0.3017561435699463,0.0193946119397878,1.2348536252975464,1.3218321800231934,0.9752387404441832,1.921776533126831,581.0,3.351814746856689,5.802298545837402,Orissa Deposits,23.497,0.2736053555711749,0.2753167514960977,0.71630537382616,0.2442571574421395,0.6853097720638979,0.2224748046791718,0.0300000000000002,0.1958538448764514,0.084280282862974,0.2112624217887377,0.473920751772648,0.1126256228094728,29.66,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,26.59
ZONE_052,5,1,21.499,85.493,0.3194568753242492,0.0121302753686904,1.2061508893966677,1.3331611156463623,0.9842491745948792,1.9814472198486328,592.0,2.083483934402466,6.494061470031738,Orissa Deposits,23.337,0.3385997412865874,0.2481078532012354,0.6182159055216281,0.3045960518195505,0.7043099984276453,0.2652474405624903,0.0849999999999999,0.1217425096878381,0.1013403620516523,0.27015090172985,0.4670736857014022,0.1045991124906309,31.58,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,28.06
ZONE_053,5,2,21.499,85.495,0.3538888692855835,0.0014416693011298,1.164012789726257,1.374049186706543,1.003714084625244,2.117518186569214,595.0,1.6913541555404663,4.855949878692627,Orissa Deposits,23.178,0.4650287684893587,0.2080731999937821,0.4742120793251354,0.5223694669981791,0.7453554897482104,0.362784677580815,0.1,0.0988295116014439,0.0609416756076153,0.3286713286713292,0.497152110133228,0.0878143073228622,34.79,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,30.45
ZONE_054,5,3,21.499,85.497,0.338424801826477,0.0094397254288196,1.1995770931243896,1.3523842096328735,0.9886613488197328,2.048622369766236,597.0,0.9496831893920898,5.69600248336792,Orissa Deposits,23.02,0.4082470727313853,0.2380302777812774,0.5957504449705193,0.4069799187811584,0.7136139129368075,0.3133993621455073,0.1099999999999998,0.0554920597062832,0.0816588367291181,0.3868237026131771,0.4940058278737608,0.0796944749012487,36.83,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,32.02
ZONE_055,5,4,21.499,85.499,0.3343134820461273,-5.546999091166072e-05,1.2063008546829224,1.3471962213516235,1.0101503133773804,2.036658525466919,599.0,2.1707603931427,5.099019527435303,Orissa Deposits,22.863,0.3931509339212767,0.2024655976571182,0.6187284007500851,0.3793482429250971,0.7589275109376676,0.3048235406811896,0.1200000000000001,0.1268422634935954,0.0669361967229871,0.444608023555392,0.4982111740117236,0.1068177644143343,39.85,LOW,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,34.99
ZONE_056,5,5,21.499,85.501,0.3922530710697174,0.0570276565849781,1.1338757276535034,1.4141640663146973,0.9035931825637816,2.323950290679932,602.0,0.5146805644035339,4.833014011383057,Orissa Deposits,22.706,0.6058962627281649,0.4162730073434655,0.3712209078498549,0.7360247973973397,0.5342313895001154,0.5107575887175824,0.1350000000000002,0.0300739077289834,0.0603760371513219,0.5023923444976068,0.5204596886462984,0.07064237423699,42.33,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,36.45
ZONE_057,5,6,21.499,85.503,0.3588070571422577,0.0187534727156162,1.183716893196106,1.3753340244293213,0.9744993448257446,2.155457019805908,599.0,1.001596212387085,3.0225489139556885,Orissa Deposits,22.55,0.4830876037406094,0.27291533578902,0.5415493895888512,0.5292126242219064,0.6837506147705046,0.3899796704495357,0.1200000000000001,0.0585254508452966,0.0157268129009454,0.5598086124401904,0.5173065800325652,0.0641282242084023,44.37,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,38.04
ZONE_058,5,7,21.499,85.505,0.296408861875534,0.0129115181043744,1.2344480752944946,1.3189811706542969,0.9861778020858764,1.886896610260009,595.0,0.6433408856391907,3.784308195114136,Orissa Deposits,22.395,0.2539709532312201,0.2510340328916699,0.7149194368092977,0.2290724341017549,0.7083768789227949,0.1974724740142606,0.1,0.0375918108650902,0.034513124229222,0.6168568273831427,0.4681435897440931,0.0553906616148027,44.51,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,38.01
ZONE_059,5,8,21.499,85.507,0.2533132135868072,-0.0193548779934644,1.3178677558898926,1.2878835201263428,1.0479892492294312,1.6991475820541382,599.0,0.7918844223022461,10.70594596862793,Orissa Deposits,22.241,0.0957303094876429,0.1301787997708824,1.0000000000000004,0.063443648397083,0.8387181552649179,0.062891806988645,0.1200000000000001,0.0462715336374447,0.2052127734898685,0.673536989326462,0.5060561941776394,0.1160724455019384,49.51,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,43.19
ZONE_060,5,9,21.499,85.50900000000001,0.2856360673904419,0.0030767091084271,1.2643465995788574,1.31511127948761,1.0018541812896729,1.830876111984253,600.0,3.608682870864868,11.77096176147461,Orissa Deposits,22.088,0.2144148959045652,0.2141973148925612,0.8170954231079945,0.2084610578766792,0.7414335272989527,0.1573163352736029,0.125,0.2108632095080684,0.2314779188564234,0.72984909827015,0.4905477786416553,0.1912886594601544,52.64,MODERATE,Strong proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,47.06
ZONE_061,6,0,21.497,85.49099999999999,0.2750739753246307,0.0228128805756568,1.2894147634506226,1.3038313388824463,0.964786946773529,1.802927017211914,575.0,2.811154842376709,7.1180524826049805,Orissa Deposits,23.639,0.1756325057064788,0.2881200299163082,0.9027640114280736,0.1483831152174852,0.6632701630585678,0.1372821020572314,0.0,0.1642619076543116,0.1167290677992481,0.1589988958410009,0.4899833331447225,0.100723483401499,27.97,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,24.99
ZONE_062,6,1,21.497,85.493,0.3702600002288818,0.0662443712353706,1.159840106964111,1.3520129919052124,0.886067807674408,2.2247796058654785,585.0,2.913095474243164,7.483314990997314,Orissa Deposits,23.48,0.5251410629354681,0.4507946252614818,0.4599522458738634,0.4050027809453178,0.4972757795440825,0.4396708990060298,0.0500000000000002,0.1702185210736253,0.1257370777689728,0.2175193227824801,0.4497216222843576,0.120808531760142,29.11,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,26.27
ZONE_063,6,2,21.497,85.495,0.3393711447715759,0.0373743437230587,1.2086987495422363,1.343309760093689,0.935591459274292,2.0599308013916016,596.0,2.1344218254089355,8.0,Orissa Deposits,23.322,0.411721899605583,0.3426606429405463,0.6269230283497857,0.3586486129559034,0.6017058852437607,0.3215053762522035,0.1049999999999999,0.1247189217383163,0.1384794304752194,0.275671696724328,0.4805721095245489,0.1229313978378923,32.71,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,29.31
ZONE_064,6,3,21.497,85.497,0.3969790935516357,0.0695976614952087,1.1294498443603516,1.3838796615600586,0.8766975998878479,2.3477253913879395,599.0,2.565091371536255,14.868144989013672,Orissa Deposits,23.165,0.6232494960494278,0.46335452426122,0.3560957803880549,0.5747274292636719,0.4775169015541423,0.5277998548878036,0.1200000000000001,0.1498838824687186,0.3078598544526406,0.3334560176665446,0.4715194024024554,0.1883115093232796,35.97,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,33.11
ZONE_065,6,4,21.497,85.499,0.4129539430141449,0.0666373670101165,1.1182739734649658,1.4099568128585815,0.8886210918426514,2.4564661979675293,604.0,5.451115608215332,18.017139434814453,Orissa Deposits,23.008,0.6819067053740976,0.4522666085542048,0.3179030715900435,0.7136166003387929,0.5026598682967705,0.6057465181660693,0.145,0.3185205720979115,0.3855195449783176,0.3912403386087595,0.5103956838013963,0.2865640923326599,41.8,MODERATE,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,39.61
ZONE_066,6,5,21.497,85.501,0.4465676248073578,0.1071440428495407,1.0796209573745728,1.4591896533966064,0.8116685152053833,2.6394355297088623,605.0,5.8980631828308105,17.473791122436523,Orissa Deposits,22.852,0.8053310151771168,0.603986178867472,0.1858092597051244,0.9758349820063952,0.3403906201197779,0.7369010436849917,0.1499999999999999,0.3446366935299618,0.3721196287469035,0.4486566065513431,0.5387134218765877,0.2944905660360557,45.38,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,42.73
ZONE_067,6,6,21.497,85.503,0.3665031492710113,0.0513066053390502,1.153006911277771,1.3756295442581177,0.9099816679954528,2.1945321559906006,604.0,1.6722816228866575,14.675081253051758,Orissa Deposits,22.698,0.5113464795464625,0.3948445534211231,0.4366003070897486,0.530786588478505,0.5477027347530943,0.4179891783660632,0.145,0.0977150619274924,0.3030985662876116,0.5053367684946624,0.4754001182941915,0.1735155946572805,42.7,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,38.48
ZONE_068,6,7,21.497,85.505,0.2272417843341827,-0.0541105158627033,1.3054993152618408,1.2759716510772705,1.1244735717773438,1.611409306526184,605.0,1.421857833862305,6.377042293548584,Orissa Deposits,22.544,0.0,0.0,0.9577317727079592,0.0,1.0,0.0,0.1499999999999999,0.0830822538419787,0.0984544652399351,0.5620169304379834,0.4873195318123878,0.107769241108772,44.13,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,38.57
ZONE_069,6,8,21.497,85.507,0.3429366946220398,0.0264253374189138,1.1887357234954834,1.3416283130645752,0.9722620844841005,2.1320254802703857,605.0,2.3189828395843506,11.56623363494873,Orissa Deposits,22.391,0.4248140545224127,0.3016506489729512,0.5587008694086388,0.3496930801445579,0.6790329227908578,0.3731836728869284,0.1499999999999999,0.1355032242641199,0.2264289664935181,0.6183290393816714,0.4769827312472371,0.1671299796537034,47.16,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,42.08
ZONE_070,6,9,21.497,85.50900000000001,0.4070428907871246,0.0892693400382995,1.1402835845947266,1.3888503313064575,0.8551564812660217,2.453089475631714,606.0,4.630393028259277,12.81600570678711,Orissa Deposits,22.238,0.6602022236747175,0.5370356781463195,0.3931192830607295,0.6012016477418474,0.4320933267188027,0.6033260446826272,0.1550000000000002,0.270563962022114,0.2572505236594983,0.6746411483253594,0.4988573367144673,0.2319007419066951,51.58,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,46.85
ZONE_071,7,0,21.495,85.49099999999999,0.2574041783809662,-0.0207793023437261,1.285178780555725,1.2902213335037231,1.0563173294067385,1.7409145832061768,577.0,5.11937952041626,7.251436710357666,Orissa Deposits,23.781,0.110751707894808,0.1248435545085416,0.8882878544741692,0.0758950453459164,0.8562795075702403,0.0928308747346438,0.0100000000000002,0.2991365090793182,0.1200185552932934,0.1067353698932658,0.4831250058538286,0.1586601702197154,26.77,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,24.95
ZONE_072,7,1,21.495,85.493,0.3451100885868072,0.0141593487933278,1.1851115226745603,1.3563064336776731,0.9838711023330688,2.082923412322998,594.0,1.705452799797058,7.7188239097595215,Orissa Deposits,23.624,0.432794425482122,0.2557078386787016,0.5463154322579489,0.4278700244570794,0.7035127606435267,0.3379867447331885,0.0950000000000002,0.0996533261299134,0.1315451381075673,0.1645196908354806,0.4878334834982083,0.1078248718842356,28.25,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,25.34
ZONE_073,7,2,21.495,85.495,0.3325730264186859,0.0023342713247984,1.2088180780410769,1.3496336936950684,1.0041415691375732,2.0313613414764404,588.0,2.927221298217773,8.219219207763672,Orissa Deposits,23.467,0.3867602464660539,0.2114164808897164,0.627330824632526,0.3923304321766805,0.7462569227275111,0.3010264581524093,0.0649999999999999,0.1710439237722887,0.1438857581538576,0.2223040117776973,0.5018288567912632,0.1310832969550727,31.59,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,28.51
ZONE_074,7,3,21.495,85.497,0.381934106349945,0.0499169155955314,1.1518361568450928,1.3776814937591553,0.9112281799316406,2.26831316947937,615.0,7.291234016418457,14.437604904174805,Orissa Deposits,23.31,0.5680065990413748,0.3896394081855268,0.4325993407632924,0.5417154496115568,0.5503312439410619,0.4708762590824364,0.2000000000000001,0.4260427033888765,0.2972419856939098,0.2800883327199122,0.4848702931010075,0.3195896770637236,36.99,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,36.15
ZONE_075,7,4,21.495,85.499,0.4097689092159271,0.0697306767106056,1.1051865816116333,1.403701901435852,0.8767201900482178,2.416167020797729,641.0,4.599010944366455,18.9853744506836,Orissa Deposits,23.155,0.6702117473310399,0.4638527387137005,0.2731778818792203,0.6803023992320023,0.4775645372344483,0.5768596035656475,0.33,0.26873023842614,0.4093979077327494,0.3371365476628627,0.4804560862248735,0.3293114676902808,39.29,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,38.23
ZONE_076,7,5,21.495,85.501,0.3674027323722839,0.017787592485547,1.1448029279708862,1.3808298110961914,0.9706304669380188,2.186896800994873,648.0,6.39729642868042,18.09849548339844,Orissa Deposits,23.0,0.5146496114100908,0.2692975880858735,0.4085638034153045,0.5584836609938764,0.6755923446570926,0.4125160679157889,0.3650000000000002,0.3738079807502627,0.3875259269088573,0.394184762605815,0.4861156942004346,0.3752809703727623,42.72,MODERATE,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,41.85
ZONE_077,7,6,21.495,85.503,0.3931814134120941,0.0580510720610618,1.1271153688430786,1.3970928192138672,0.895943820476532,2.3243651390075684,612.0,7.157575130462647,17.537261962890625,Orissa Deposits,22.846,0.609304994136216,0.4201062558899248,0.3481178836798793,0.6451018537095781,0.5181012442967585,0.5110549567795173,0.185,0.4182327232159276,0.3736849302778869,0.4508649245491343,0.4879999464966301,0.3348985683697372,44.25,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,42.46
ZONE_078,7,7,21.495,85.505,0.2543284296989441,-0.0390836112201213,1.2867624759674072,1.2927920818328855,1.099791407585144,1.7394912242889404,606.0,0.7377778887748718,9.899495124816896,Orissa Deposits,22.693,0.0994580281205569,0.0562839450106649,0.8937000159289057,0.0895870740645721,0.94795292890934,0.0918105946600726,0.1550000000000002,0.0431099708946915,0.1853242903462885,0.5071770334928223,0.4994973427767601,0.1193412754617632,42.65,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,37.53
ZONE_079,7,8,21.495,85.507,0.3809260725975036,0.0545095726847648,1.1450623273849487,1.3555632829666138,0.9175323843955994,2.301041603088379,617.0,4.335557460784912,12.269604682922363,Orissa Deposits,22.541,0.5643052529371718,0.406841411206878,0.4094502816483123,0.4239119392712656,0.5636248666295216,0.4943363774537241,0.2099999999999999,0.2533360768741244,0.2437753222431113,0.563121089436879,0.4563726403769608,0.2374670274225832,45.53,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,41.9
ZONE_080,7,9,21.495,85.50900000000001,0.4506912529468536,0.1340618580579757,1.084287166595459,1.4233378171920776,0.7692383527755737,2.668091297149658,636.0,6.568723678588867,12.892719268798828,Orissa State,22.39,0.8204723484036466,0.7048080624845143,0.2017556831769171,0.7848849907682771,0.2509184950996208,0.7574418280137631,0.3050000000000001,0.3838248487894799,0.2591424137810883,0.6186970923813027,0.4910287321155845,0.3227726636501185,50.84,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,47.75
ZONE_081,8,0,21.493,85.49099999999999,0.3392215967178345,0.0541239008307457,1.211925387382507,1.3575594425201416,0.9086049795150756,2.089039802551269,591.0,2.5717432498931885,6.370504856109619,Orissa Deposits,23.925,0.4111727819745846,0.4053968599875763,0.6379498235395,0.4345436583018198,0.5447997233862656,0.3423710437336982,0.08,0.150272566226697,0.0982932406404386,0.0537357379462646,0.5008761488733705,0.1135969986828104,24.46,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,22.27
ZONE_082,8,1,21.493,85.493,0.3037783205509186,-0.008640787564218,1.2560774087905884,1.3289860486984253,1.0269685983657837,1.908267378807068,591.0,1.1136900186538696,5.96491813659668,Orissa Deposits,23.768,0.2810304808434219,0.1703089057975204,0.7888360777086167,0.2823592828970591,0.794392086393779,0.2127912871841457,0.08,0.0650753363855921,0.0882907653548115,0.1115200588884794,0.5150686449729796,0.0765173641606803,26.59,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,23.44
ZONE_083,8,2,21.493,85.495,0.3472786247730255,0.0105972616001963,1.1998988389968872,1.366044998168945,0.9846112132072448,2.0874722003936768,599.0,1.4008362293243408,7.5979204177856445,Orissa Deposits,23.612,0.4407569594203385,0.2423658814047278,0.5968499875950086,0.4797384641562798,0.7050734261906499,0.3412473684421901,0.1200000000000001,0.0818539156475443,0.1285634473069735,0.1689363268310648,0.5154279909625038,0.1073106004511098,29.52,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,26.39
ZONE_084,8,3,21.493,85.497,0.3173336684703827,0.0188586600124835,1.2387759685516355,1.3152928352355957,0.9719069600105286,1.9750746488571167,600.0,2.169379711151123,14.591557502746582,Orissa Deposits,23.457,0.3308036497391146,0.2733093195250932,0.7297096906003566,0.209428039547836,0.6782840748139098,0.2606795082386759,0.125,0.1267615872340093,0.301038725055153,0.2259845417740154,0.4733595902181586,0.1785162524101496,31.54,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,29.26
ZONE_085,8,4,21.493,85.499,0.2894304990768432,-0.035565361380577,1.2541720867156982,1.2909191846847534,1.087079405784607,1.8636460304260247,609.0,7.758382320404053,18.19510078430176,Orissa Deposits,23.303,0.2283474699935884,0.0694617075115033,0.7823247810182852,0.079611861303209,0.9211472381171916,0.1808061904510836,0.1699999999999999,0.4533391974892422,0.3899083819752028,0.2826647037173346,0.472896946573539,0.3493081935882577,37.21,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,36.83
ZONE_086,8,5,21.493,85.501,0.3468168973922729,0.007911829277873,1.166569709777832,1.352497696876526,0.9920677542686462,2.0936696529388428,644.0,4.862036228179932,15.609430313110352,Orissa Deposits,23.149,0.439061566941849,0.2323074742507222,0.4829501637092273,0.4075843616905112,0.7207969713259597,0.3456897738456073,0.3450000000000002,0.2840993793319432,0.326141242321502,0.3393448656606539,0.4660247473025012,0.3149821244292279,38.51,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,37.35
ZONE_087,8,6,21.493,85.503,0.3861448466777801,0.0372729562222957,1.1230785846710205,1.409203290939331,0.9309356808662416,2.2692549228668213,637.0,5.827637672424316,15.085762977600098,Orissa Deposits,22.996,0.5834677949294053,0.3422808915111306,0.3343224735675907,0.7096032771980259,0.591888284651721,0.4715513187632665,0.31,0.3405215773817816,0.3132266932760557,0.3956569746043437,0.501036005265731,0.3231766389355294,42.33,MODERATE,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,40.66
ZONE_088,8,7,21.493,85.505,0.3576937019824981,0.0334094539284706,1.1625851392745972,1.368343710899353,0.947685718536377,2.1684658527374268,607.0,3.299776792526245,10.411293983459473,Orissa Deposits,22.844,0.4789995335017015,0.3278099704647543,0.4693331899324433,0.4919816076657586,0.6272089475644278,0.3993045518077969,0.1600000000000001,0.1928131537270732,0.1979461420699646,0.4516010305483986,0.4819138282267031,0.1845091041118187,41.03,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,37.27
ZONE_089,8,8,21.493,85.507,0.3963725566864013,0.0874049589037895,1.1235507726669312,1.3950740098953247,0.8503960371017456,2.377044916152954,615.0,4.212512493133545,10.608637809753418,Orissa State,22.693,0.6210223852431146,0.5300525550248533,0.3359361409761123,0.6343495000647614,0.4220550183309388,0.5488164281156716,0.2000000000000001,0.2461462910932071,0.202812984721141,0.5071770334928223,0.4791069406950479,0.2193024118536252,43.84,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,40.19
ZONE_090,8,9,21.493,85.50900000000001,0.4288552105426788,0.1052014604210853,1.0825538635253906,1.435664176940918,0.8137815594673157,2.518932580947876,637.0,6.483124256134033,10.25778865814209,Orissa State,22.543,0.7402937330664564,0.5967101492936874,0.195832248660404,0.8505362526063429,0.3448463787016473,0.6505231413449357,0.31,0.3788230878709491,0.1941604332466009,0.5623849834376147,0.4976024996211454,0.30277736512236,48.46,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,45.43
